what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343116502932
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343116502963
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1343116502994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116514588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116549979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1343116549994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116558432
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1343116570916
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1343116570963
started,bundle,org.codehaus.groovy,1.8.4.xx-20111212-0800-e36-RELEASE,"org.codehaus.groovy",1343116592244
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1343116592822
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1343116592916
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1343116592994
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1343116593635
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1343116593822
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1343116593822
started,bundle,com.ibm.teamz.zcomponent.ui,1.1.0.v20110308_0258,"com.ibm.teamz.zcomponent.ui",1343116593854
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1343116593947
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1343116594041
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1343116594291
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1343116594479
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1343116594791
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1343116594854
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1343116595057
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1343116595197
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1343116595197
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1343116595338
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1343116603604
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1343116603682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116605291
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1343116606854
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1343116606900
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1343116606916
error,log,,,"The CLI location has not been configured.",1343116607088
started,bundle,zero.eclipse.core,2.0.30263,"zero.eclipse.core",1343116607135
started,bundle,zero.cli.api,2.0.31061,"zero.cli.api",1343116607307
started,bundle,zero.eclipseui,2.0.31061,"zero.eclipseui",1343116607307
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343116607447
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1343116607619
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1343116607979
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1343116608822
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1343116608900
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1343116609025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1343116609197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116609229
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116611447
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343116613229
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1343116615182
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1343116615213
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1343116616416
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1343116616432
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116619119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116635713
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116646619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116668432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1343116668463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116683182
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1343116735666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116737244
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343116739072
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343116739244
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1343116739588
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343116740807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116743385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116743400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116743479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116769650
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343116770494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1343116772135
started,bundle,org.codehaus.groovy.eclipse.core,2.6.0.xx-20111212-0800-e36-RELEASE,"org.codehaus.groovy.eclipse.core",1343116772635
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1343116772994
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1343116773369
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1343116773447
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1343116773635
started,bundle,org.codehaus.groovy.eclipse.ui,2.6.0.xx-20111212-0800-e36-RELEASE,"org.codehaus.groovy.eclipse.ui",1343116774025
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1343116788432
started,bundle,org.codehaus.groovy.eclipse.quickfix,2.6.0.xx-20111212-0800-e36-RELEASE,"org.codehaus.groovy.eclipse.quickfix",1343116788447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343116789416
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343116793041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116800166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1343116810307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116811744
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343116812041
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343116812135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116814416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116814416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116814525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116832369
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1343116834807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116850557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116850572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116851854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116858916
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343116861307
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343116865932
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343116867041
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343116870338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116880354
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1343116903697
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1343116903713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343116911463
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343116911619
